placeDcid,placeName,Date:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Value:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Source:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed
geoId/48065,Carson County,2022,231.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48067,Cass County,2022,435.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48069,Castro County,2022,70.644,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48071,Chambers County,2022,1003.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48073,Cherokee County,2022,1733.512,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48075,Childress County,2022,48.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48077,Clay County,2022,265.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48079,Cochran County,2022,18.648,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48081,Coke County,2022,37.1,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48083,Coleman County,2022,194.938,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48085,Collin County,2022,120890.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48087,Collingsworth County,2022,79.17,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48089,Colorado County,2022,289.377,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48091,Comal County,2022,11388.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48093,Comanche County,2022,265.848,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48095,Concho County,2022,41.664,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48097,Cooke County,2022,1312.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48099,Coryell County,2022,3152.607,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48101,Cottle County,2022,168.981,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48103,Crane County,2022,24.607,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48105,Crockett County,2022,87.248,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48107,Crosby County,2022,74.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48109,Culberson County,2022,10.932,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48111,Dallam County,2022,45.768,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48113,Dallas County,2022,149968.86,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48115,Dawson County,2022,172.405,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48117,Deaf Smith County,2022,240.294,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48119,Delta County,2022,186.878,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48121,Denton County,2022,90145.617,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48123,DeWitt County,2022,307.09,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48125,Dickens County,2022,11.191,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48127,Dimmit County,2022,164.64,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48129,Donley County,2022,107.874,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48131,Duval County,2022,262.07,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48133,Eastland County,2022,378.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48135,Ector County,2022,2491.554,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48137,Edwards County,2022,67.304,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48139,Ellis County,2022,8994.012,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48141,El Paso County,2022,25302.282,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48143,Erath County,2022,1410.774,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48145,Falls County,2022,316.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48147,Fannin County,2022,1623.49,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48149,Fayette County,2022,644.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48151,Fisher County,2022,53.79,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48153,Floyd County,2022,26.244,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48155,Foard County,2022,33,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48157,Fort Bend County,2022,55143.76,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48159,Franklin County,2022,659.883,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48161,Freestone County,2022,310.86,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48163,Frio County,2022,266.37,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48165,Gaines County,2022,338.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48167,Galveston County,2022,15456.514,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48169,Garza County,2022,1.616,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48171,Gillespie County,2022,1136.178,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48173,Glasscock County,2022,75.985,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48175,Goliad County,2022,270.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48177,Gonzales County,2022,336.804,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48179,Gray County,2022,326.673,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48181,Grayson County,2022,5741.19,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48183,Gregg County,2022,2591.364,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48185,Grimes County,2022,487.405,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48187,Guadalupe County,2022,8243.532,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48189,Hale County,2022,309.534,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48191,Hall County,2022,99.33,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48193,Hamilton County,2022,158.976,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48195,Hansford County,2022,58.296,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48197,Hardeman County,2022,68.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48199,Hardin County,2022,893.114,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48201,Harris County,2022,217198.132,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48203,Harrison County,2022,1840.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48205,Hartley County,2022,86.445,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48207,Haskell County,2022,151.755,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48209,Hays County,2022,16773.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48211,Hemphill County,2022,85.03,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48213,Henderson County,2022,2574.546,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48215,Hidalgo County,2022,26290.805,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48217,Hill County,2022,860.496,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48219,Hockley County,2022,343.944,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48221,Hood County,2022,2626.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48223,Hopkins County,2022,906.066,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48225,Houston County,2022,383.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48227,Howard County,2022,340.008,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48229,Hudspeth County,2022,135.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48231,Hunt County,2022,3462.382,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48233,Hutchinson County,2022,224.975,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48235,Irion County,2022,44.096,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48237,Jack County,2022,192.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48239,Jackson County,2022,188.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48241,Jasper County,2022,556.186,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48243,Jeff Davis County,2022,158.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48245,Jefferson County,2022,2885.148,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48247,Jim Hogg County,2022,24.504,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48249,Jim Wells County,2022,1109.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48251,Johnson County,2022,4269.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48253,Jones County,2022,475.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48255,Karnes County,2022,249.808,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48257,Kaufman County,2022,7118.892,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48259,Kendall County,2022,3935.415,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48261,Kenedy County,2022,1.012,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48263,Kent County,2022,14.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48265,Kerr County,2022,2078.804,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48267,Kimble County,2022,64.759,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48269,King County,2022,6.035,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48271,Kinney County,2022,177.39,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48273,Kleberg County,2022,719.73,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48275,Knox County,2022,52.972,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48277,Lamar County,2022,1309.176,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48279,Lamb County,2022,218.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48281,Lampasas County,2022,516.958,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48283,La Salle County,2022,52.968,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48285,Lavaca County,2022,823.23,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48287,Lee County,2022,636.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48289,Leon County,2022,247.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48291,Liberty County,2022,2143.05,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48293,Limestone County,2022,437.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48295,Lipscomb County,2022,20.16,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48297,Live Oak County,2022,348,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48299,Llano County,2022,942.435,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48301,Loving County,2022,7.995,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48303,Lubbock County,2022,8778.648,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48305,Lynn County,2022,98.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48307,McCulloch County,2022,248.742,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48309,McLennan County,2022,8256.57,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48311,McMullen County,2022,43.966,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48313,Madison County,2022,206.712,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48315,Marion County,2022,50.46,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48317,Martin County,2022,17.408,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48319,Mason County,2022,125.433,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48321,Matagorda County,2022,427.518,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48323,Maverick County,2022,1070.208,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48325,Medina County,2022,2003.392,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48327,Menard County,2022,75.152,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48329,Midland County,2022,4678.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48331,Milam County,2022,740.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48333,Mills County,2022,130.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48335,Mitchell County,2022,37.45,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48337,Montague County,2022,573.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48339,Montgomery County,2022,36848.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48341,Moore County,2022,125.489,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48343,Morris County,2022,153.543,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48345,Motley County,2022,50.018,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48347,Nacogdoches County,2022,1723.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48349,Navarro County,2022,1331.7,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48351,Newton County,2022,173.061,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48353,Nolan County,2022,191.797,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48355,Nueces County,2022,7377.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48357,Ochiltree County,2022,96.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48359,Oldham County,2022,59.432,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48361,Orange County,2022,1017.792,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48363,Palo Pinto County,2022,898.875,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48365,Panola County,2022,323.986,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48367,Parker County,2022,7700.041,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48369,Parmer County,2022,93.54,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48371,Pecos County,2022,119.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48373,Polk County,2022,759.466,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48375,Potter County,2022,2424.667,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48377,Presidio County,2022,151.838,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48379,Rains County,2022,451.71,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48381,Randall County,2022,4340.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48383,Reagan County,2022,73.602,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48385,Real County,2022,122.016,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48387,Red River County,2022,301.21,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48389,Reeves County,2022,81.315,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48391,Refugio County,2022,43.469,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48393,Roberts County,2022,11.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48395,Robertson County,2022,244.829,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48397,Rockwall County,2022,8254.197,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48399,Runnels County,2022,158.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48401,Rusk County,2022,906.096,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48403,Sabine County,2022,184.769,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48405,San Augustine County,2022,142.175,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48407,San Jacinto County,2022,581.168,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48409,San Patricio County,2022,1419.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48411,San Saba County,2022,143.344,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48413,Schleicher County,2022,100.51,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48415,Scurry County,2022,206.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48417,Shackelford County,2022,124.572,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48419,Shelby County,2022,472.209,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48421,Sherman County,2022,20.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48423,Smith County,2022,7531.93,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48425,Somervell County,2022,436.128,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48427,Starr County,2022,2006.638,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48429,Stephens County,2022,141.155,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48431,Sterling County,2022,58.075,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48433,Stonewall County,2022,3.984,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48435,Sutton County,2022,116.522,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48437,Swisher County,2022,62.64,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48439,Tarrant County,2022,121843.152,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48441,Taylor County,2022,4847.802,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48443,Terrell County,2022,41.86,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48445,Terry County,2022,223.065,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48447,Throckmorton County,2022,23.661,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48449,Titus County,2022,395.73,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48451,Tom Green County,2022,3953.01,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48453,Travis County,2022,166898.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48455,Trinity County,2022,286.091,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48457,Tyler County,2022,237.69,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48459,Upshur County,2022,851.604,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48461,Upton County,2022,100.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48463,Uvalde County,2022,318.813,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48465,Val Verde County,2022,612.799,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48467,Van Zandt County,2022,1941.186,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48469,Victoria County,2022,2386.932,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48471,Walker County,2022,1983.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48473,Waller County,2022,2028.264,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48475,Ward County,2022,65.546,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48477,Washington County,2022,1178.568,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48479,Webb County,2022,5422.193,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48481,Wharton County,2022,644.688,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48483,Wheeler County,2022,72.608,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48485,Wichita County,2022,3611.138,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48487,Wilbarger County,2022,179.388,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48489,Willacy County,2022,627.181,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48491,Williamson County,2022,65177.616,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48493,Wilson County,2022,2962.656,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48495,Winkler County,2022,54.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48497,Wise County,2022,3034.62,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48499,Wood County,2022,1337.075,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48501,Yoakum County,2022,98.19,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48503,Young County,2022,431.155,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48505,Zapata County,2022,312.823,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48507,Zavala County,2022,133.644,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49001,Beaver County,2022,263.001,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49003,Box Elder County,2022,2617.286,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49005,Cache County,2022,7094.314,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49007,Carbon County,2022,500.154,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49009,Daggett County,2022,16.128,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49011,Davis County,2022,25310.222,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49013,Duchesne County,2022,800.93,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49015,Emery County,2022,233.345,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49017,Garfield County,2022,146.223,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49019,Grand County,2022,449.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49021,Iron County,2022,2639.736,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49023,Juab County,2022,497.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49025,Kane County,2022,492.768,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49027,Millard County,2022,313.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49029,Morgan County,2022,529.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49031,Piute County,2022,127.11,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49033,Rich County,2022,137.616,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49035,Salt Lake County,2022,94778.298,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49037,San Juan County,2022,335.14,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49039,Sanpete County,2022,1011.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49041,Sevier County,2022,861.98,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49043,Summit County,2022,4584.592,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49045,Tooele County,2022,4016.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49047,Uintah County,2022,830.328,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49049,Utah County,2022,48715.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49051,Wasatch County,2022,2762.524,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49053,Washington County,2022,10379.506,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49055,Wayne County,2022,292.33,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49057,Weber County,2022,16478.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50001,Addison County,2022,2804.445,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50003,Bennington County,2022,2496.923,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50005,Caledonia County,2022,1721.442,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50007,Chittenden County,2022,14130.278,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
