placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/48023,Baylor County,2022,3462,https://www2.census.gov/programs-surveys/popest/tables
geoId/48025,Bee County,2022,30992,https://www2.census.gov/programs-surveys/popest/tables
geoId/48027,Bell County,2022,387454,https://www2.census.gov/programs-surveys/popest/tables
geoId/48029,Bexar County,2022,2060191,https://www2.census.gov/programs-surveys/popest/tables
geoId/48031,Blanco County,2022,12411,https://www2.census.gov/programs-surveys/popest/tables
geoId/48033,Borden County,2022,580,https://www2.census.gov/programs-surveys/popest/tables
geoId/48035,Bosque County,2022,18707,https://www2.census.gov/programs-surveys/popest/tables
geoId/48037,Bowie County,2022,91712,https://www2.census.gov/programs-surveys/popest/tables
geoId/48039,Brazoria County,2022,388234,https://www2.census.gov/programs-surveys/popest/tables
geoId/48041,Brazos County,2022,241931,https://www2.census.gov/programs-surveys/popest/tables
geoId/48043,Brewster County,2022,9344,https://www2.census.gov/programs-surveys/popest/tables
geoId/48045,Briscoe County,2022,1439,https://www2.census.gov/programs-surveys/popest/tables
geoId/48047,Brooks County,2022,6902,https://www2.census.gov/programs-surveys/popest/tables
geoId/48049,Brown County,2022,38443,https://www2.census.gov/programs-surveys/popest/tables
geoId/48051,Burleson County,2022,18690,https://www2.census.gov/programs-surveys/popest/tables
geoId/48053,Burnet County,2022,52567,https://www2.census.gov/programs-surveys/popest/tables
geoId/48055,Caldwell County,2022,47849,https://www2.census.gov/programs-surveys/popest/tables
geoId/48057,Calhoun County,2022,19682,https://www2.census.gov/programs-surveys/popest/tables
geoId/48059,Callahan County,2022,14247,https://www2.census.gov/programs-surveys/popest/tables
geoId/48061,Cameron County,2022,424911,https://www2.census.gov/programs-surveys/popest/tables
geoId/48063,Camp County,2022,12721,https://www2.census.gov/programs-surveys/popest/tables
geoId/48065,Carson County,2022,5816,https://www2.census.gov/programs-surveys/popest/tables
geoId/48067,Cass County,2022,28538,https://www2.census.gov/programs-surveys/popest/tables
geoId/48069,Castro County,2022,7287,https://www2.census.gov/programs-surveys/popest/tables
geoId/48071,Chambers County,2022,51309,https://www2.census.gov/programs-surveys/popest/tables
geoId/48073,Cherokee County,2022,51432,https://www2.census.gov/programs-surveys/popest/tables
geoId/48075,Childress County,2022,6841,https://www2.census.gov/programs-surveys/popest/tables
geoId/48077,Clay County,2022,10499,https://www2.census.gov/programs-surveys/popest/tables
geoId/48079,Cochran County,2022,2522,https://www2.census.gov/programs-surveys/popest/tables
geoId/48081,Coke County,2022,3322,https://www2.census.gov/programs-surveys/popest/tables
geoId/48083,Coleman County,2022,7822,https://www2.census.gov/programs-surveys/popest/tables
geoId/48085,Collin County,2022,1158995,https://www2.census.gov/programs-surveys/popest/tables
geoId/48087,Collingsworth County,2022,2585,https://www2.census.gov/programs-surveys/popest/tables
geoId/48089,Colorado County,2022,20832,https://www2.census.gov/programs-surveys/popest/tables
geoId/48091,Comal County,2022,184749,https://www2.census.gov/programs-surveys/popest/tables
geoId/48093,Comanche County,2022,13921,https://www2.census.gov/programs-surveys/popest/tables
geoId/48095,Concho County,2022,3367,https://www2.census.gov/programs-surveys/popest/tables
geoId/48097,Cooke County,2022,43048,https://www2.census.gov/programs-surveys/popest/tables
geoId/48099,Coryell County,2022,84205,https://www2.census.gov/programs-surveys/popest/tables
geoId/48101,Cottle County,2022,1317,https://www2.census.gov/programs-surveys/popest/tables
geoId/48103,Crane County,2022,4551,https://www2.census.gov/programs-surveys/popest/tables
geoId/48105,Crockett County,2022,2960,https://www2.census.gov/programs-surveys/popest/tables
geoId/48107,Crosby County,2022,4992,https://www2.census.gov/programs-surveys/popest/tables
geoId/48109,Culberson County,2022,2163,https://www2.census.gov/programs-surveys/popest/tables
geoId/48111,Dallam County,2022,7235,https://www2.census.gov/programs-surveys/popest/tables
geoId/48113,Dallas County,2022,2601993,https://www2.census.gov/programs-surveys/popest/tables
geoId/48115,Dawson County,2022,12176,https://www2.census.gov/programs-surveys/popest/tables
geoId/48117,Deaf Smith County,2022,18399,https://www2.census.gov/programs-surveys/popest/tables
geoId/48119,Delta County,2022,5413,https://www2.census.gov/programs-surveys/popest/tables
geoId/48121,Denton County,2022,977760,https://www2.census.gov/programs-surveys/popest/tables
geoId/48123,DeWitt County,2022,19754,https://www2.census.gov/programs-surveys/popest/tables
geoId/48125,Dickens County,2022,1736,https://www2.census.gov/programs-surveys/popest/tables
geoId/48127,Dimmit County,2022,8360,https://www2.census.gov/programs-surveys/popest/tables
geoId/48129,Donley County,2022,3289,https://www2.census.gov/programs-surveys/popest/tables
geoId/48131,Duval County,2022,9706,https://www2.census.gov/programs-surveys/popest/tables
geoId/48133,Eastland County,2022,17893,https://www2.census.gov/programs-surveys/popest/tables
geoId/48135,Ector County,2022,161057,https://www2.census.gov/programs-surveys/popest/tables
geoId/48137,Edwards County,2022,1428,https://www2.census.gov/programs-surveys/popest/tables
geoId/48139,Ellis County,2022,212323,https://www2.census.gov/programs-surveys/popest/tables
geoId/48141,El Paso County,2022,867239,https://www2.census.gov/programs-surveys/popest/tables
geoId/48143,Erath County,2022,43837,https://www2.census.gov/programs-surveys/popest/tables
geoId/48145,Falls County,2022,16956,https://www2.census.gov/programs-surveys/popest/tables
geoId/48147,Fannin County,2022,37075,https://www2.census.gov/programs-surveys/popest/tables
geoId/48149,Fayette County,2022,24934,https://www2.census.gov/programs-surveys/popest/tables
geoId/48151,Fisher County,2022,3626,https://www2.census.gov/programs-surveys/popest/tables
geoId/48153,Floyd County,2022,5239,https://www2.census.gov/programs-surveys/popest/tables
geoId/48155,Foard County,2022,1063,https://www2.census.gov/programs-surveys/popest/tables
geoId/48157,Fort Bend County,2022,888919,https://www2.census.gov/programs-surveys/popest/tables
geoId/48159,Franklin County,2022,10665,https://www2.census.gov/programs-surveys/popest/tables
geoId/48161,Freestone County,2022,20032,https://www2.census.gov/programs-surveys/popest/tables
geoId/48163,Frio County,2022,17716,https://www2.census.gov/programs-surveys/popest/tables
geoId/48165,Gaines County,2022,22140,https://www2.census.gov/programs-surveys/popest/tables
geoId/48167,Galveston County,2022,357387,https://www2.census.gov/programs-surveys/popest/tables
geoId/48169,Garza County,2022,4498,https://www2.census.gov/programs-surveys/popest/tables
geoId/48171,Gillespie County,2022,27501,https://www2.census.gov/programs-surveys/popest/tables
geoId/48173,Glasscock County,2022,1139,https://www2.census.gov/programs-surveys/popest/tables
geoId/48175,Goliad County,2022,7120,https://www2.census.gov/programs-surveys/popest/tables
geoId/48177,Gonzales County,2022,19816,https://www2.census.gov/programs-surveys/popest/tables
geoId/48179,Gray County,2022,20980,https://www2.census.gov/programs-surveys/popest/tables
geoId/48181,Grayson County,2022,143198,https://www2.census.gov/programs-surveys/popest/tables
geoId/48183,Gregg County,2022,125559,https://www2.census.gov/programs-surveys/popest/tables
geoId/48185,Grimes County,2022,31170,https://www2.census.gov/programs-surveys/popest/tables
geoId/48187,Guadalupe County,2022,182702,https://www2.census.gov/programs-surveys/popest/tables
geoId/48189,Hale County,2022,31966,https://www2.census.gov/programs-surveys/popest/tables
geoId/48191,Hall County,2022,2818,https://www2.census.gov/programs-surveys/popest/tables
geoId/48193,Hamilton County,2022,8313,https://www2.census.gov/programs-surveys/popest/tables
geoId/48195,Hansford County,2022,5111,https://www2.census.gov/programs-surveys/popest/tables
geoId/48197,Hardeman County,2022,3525,https://www2.census.gov/programs-surveys/popest/tables
geoId/48199,Hardin County,2022,57840,https://www2.census.gov/programs-surveys/popest/tables
geoId/48201,Harris County,2022,4781337,https://www2.census.gov/programs-surveys/popest/tables
geoId/48203,Harrison County,2022,70038,https://www2.census.gov/programs-surveys/popest/tables
geoId/48205,Hartley County,2022,5228,https://www2.census.gov/programs-surveys/popest/tables
geoId/48207,Haskell County,2022,5376,https://www2.census.gov/programs-surveys/popest/tables
geoId/48209,Hays County,2022,269103,https://www2.census.gov/programs-surveys/popest/tables
geoId/48211,Hemphill County,2022,3225,https://www2.census.gov/programs-surveys/popest/tables
geoId/48213,Henderson County,2022,84490,https://www2.census.gov/programs-surveys/popest/tables
geoId/48215,Hidalgo County,2022,888286,https://www2.census.gov/programs-surveys/popest/tables
geoId/48217,Hill County,2022,37266,https://www2.census.gov/programs-surveys/popest/tables
geoId/48219,Hockley County,2022,21278,https://www2.census.gov/programs-surveys/popest/tables
geoId/48221,Hood County,2022,66394,https://www2.census.gov/programs-surveys/popest/tables
geoId/48223,Hopkins County,2022,37793,https://www2.census.gov/programs-surveys/popest/tables
geoId/48225,Houston County,2022,21943,https://www2.census.gov/programs-surveys/popest/tables
geoId/48227,Howard County,2022,30732,https://www2.census.gov/programs-surveys/popest/tables
geoId/48229,Hudspeth County,2022,3416,https://www2.census.gov/programs-surveys/popest/tables
geoId/48231,Hunt County,2022,108438,https://www2.census.gov/programs-surveys/popest/tables
geoId/48233,Hutchinson County,2022,20222,https://www2.census.gov/programs-surveys/popest/tables
geoId/48235,Irion County,2022,1534,https://www2.census.gov/programs-surveys/popest/tables
geoId/48237,Jack County,2022,8764,https://www2.census.gov/programs-surveys/popest/tables
geoId/48239,Jackson County,2022,15183,https://www2.census.gov/programs-surveys/popest/tables
geoId/48241,Jasper County,2022,32495,https://www2.census.gov/programs-surveys/popest/tables
geoId/48243,Jeff Davis County,2022,1906,https://www2.census.gov/programs-surveys/popest/tables
geoId/48245,Jefferson County,2022,251601,https://www2.census.gov/programs-surveys/popest/tables
geoId/48247,Jim Hogg County,2022,4774,https://www2.census.gov/programs-surveys/popest/tables
geoId/48249,Jim Wells County,2022,38729,https://www2.census.gov/programs-surveys/popest/tables
geoId/48251,Johnson County,2022,195496,https://www2.census.gov/programs-surveys/popest/tables
geoId/48253,Jones County,2022,20271,https://www2.census.gov/programs-surveys/popest/tables
geoId/48255,Karnes County,2022,14945,https://www2.census.gov/programs-surveys/popest/tables
geoId/48257,Kaufman County,2022,172611,https://www2.census.gov/programs-surveys/popest/tables
geoId/48259,Kendall County,2022,49019,https://www2.census.gov/programs-surveys/popest/tables
geoId/48261,Kenedy County,2022,354,https://www2.census.gov/programs-surveys/popest/tables
geoId/48263,Kent County,2022,744,https://www2.census.gov/programs-surveys/popest/tables
geoId/48265,Kerr County,2022,53784,https://www2.census.gov/programs-surveys/popest/tables
geoId/48267,Kimble County,2022,4420,https://www2.census.gov/programs-surveys/popest/tables
geoId/48269,King County,2022,234,https://www2.census.gov/programs-surveys/popest/tables
geoId/48271,Kinney County,2022,3131,https://www2.census.gov/programs-surveys/popest/tables
geoId/48273,Kleberg County,2022,30376,https://www2.census.gov/programs-surveys/popest/tables
geoId/48275,Knox County,2022,3284,https://www2.census.gov/programs-surveys/popest/tables
geoId/48277,Lamar County,2022,50515,https://www2.census.gov/programs-surveys/popest/tables
geoId/48279,Lamb County,2022,12786,https://www2.census.gov/programs-surveys/popest/tables
geoId/48281,Lampasas County,2022,22790,https://www2.census.gov/programs-surveys/popest/tables
geoId/48283,La Salle County,2022,6556,https://www2.census.gov/programs-surveys/popest/tables
geoId/48285,Lavaca County,2022,20653,https://www2.census.gov/programs-surveys/popest/tables
geoId/48287,Lee County,2022,17971,https://www2.census.gov/programs-surveys/popest/tables
geoId/48289,Leon County,2022,16220,https://www2.census.gov/programs-surveys/popest/tables
geoId/48291,Liberty County,2022,102462,https://www2.census.gov/programs-surveys/popest/tables
geoId/48293,Limestone County,2022,22164,https://www2.census.gov/programs-surveys/popest/tables
geoId/48295,Lipscomb County,2022,2846,https://www2.census.gov/programs-surveys/popest/tables
geoId/48297,Live Oak County,2022,11541,https://www2.census.gov/programs-surveys/popest/tables
geoId/48299,Llano County,2022,22623,https://www2.census.gov/programs-surveys/popest/tables
geoId/48301,Loving County,2022,44,https://www2.census.gov/programs-surveys/popest/tables
geoId/48303,Lubbock County,2022,317761,https://www2.census.gov/programs-surveys/popest/tables
geoId/48305,Lynn County,2022,5738,https://www2.census.gov/programs-surveys/popest/tables
geoId/48307,McCulloch County,2022,7468,https://www2.census.gov/programs-surveys/popest/tables
geoId/48309,McLennan County,2022,266162,https://www2.census.gov/programs-surveys/popest/tables
geoId/48311,McMullen County,2022,569,https://www2.census.gov/programs-surveys/popest/tables
geoId/48313,Madison County,2022,13641,https://www2.census.gov/programs-surveys/popest/tables
geoId/48315,Marion County,2022,9550,https://www2.census.gov/programs-surveys/popest/tables
geoId/48317,Martin County,2022,5228,https://www2.census.gov/programs-surveys/popest/tables
geoId/48319,Mason County,2022,3978,https://www2.census.gov/programs-surveys/popest/tables
geoId/48321,Matagorda County,2022,36122,https://www2.census.gov/programs-surveys/popest/tables
geoId/48323,Maverick County,2022,57628,https://www2.census.gov/programs-surveys/popest/tables
geoId/48325,Medina County,2022,53657,https://www2.census.gov/programs-surveys/popest/tables
geoId/48327,Menard County,2022,1979,https://www2.census.gov/programs-surveys/popest/tables
geoId/48329,Midland County,2022,172019,https://www2.census.gov/programs-surveys/popest/tables
geoId/48331,Milam County,2022,25622,https://www2.census.gov/programs-surveys/popest/tables
geoId/48333,Mills County,2022,4498,https://www2.census.gov/programs-surveys/popest/tables
geoId/48335,Mitchell County,2022,8938,https://www2.census.gov/programs-surveys/popest/tables
geoId/48337,Montague County,2022,21079,https://www2.census.gov/programs-surveys/popest/tables
geoId/48339,Montgomery County,2022,679554,https://www2.census.gov/programs-surveys/popest/tables
geoId/48341,Moore County,2022,21094,https://www2.census.gov/programs-surveys/popest/tables
geoId/48343,Morris County,2022,12052,https://www2.census.gov/programs-surveys/popest/tables
geoId/48345,Motley County,2022,1034,https://www2.census.gov/programs-surveys/popest/tables
geoId/48347,Nacogdoches County,2022,64994,https://www2.census.gov/programs-surveys/popest/tables
geoId/48349,Navarro County,2022,54687,https://www2.census.gov/programs-surveys/popest/tables
geoId/48351,Newton County,2022,12041,https://www2.census.gov/programs-surveys/popest/tables
geoId/48353,Nolan County,2022,14460,https://www2.census.gov/programs-surveys/popest/tables
geoId/48355,Nueces County,2022,351590,https://www2.census.gov/programs-surveys/popest/tables
geoId/48357,Ochiltree County,2022,9692,https://www2.census.gov/programs-surveys/popest/tables
geoId/48359,Oldham County,2022,1761,https://www2.census.gov/programs-surveys/popest/tables
geoId/48361,Orange County,2022,85048,https://www2.census.gov/programs-surveys/popest/tables
geoId/48363,Palo Pinto County,2022,29322,https://www2.census.gov/programs-surveys/popest/tables
geoId/48365,Panola County,2022,22742,https://www2.census.gov/programs-surveys/popest/tables
geoId/48367,Parker County,2022,165938,https://www2.census.gov/programs-surveys/popest/tables
geoId/48369,Parmer County,2022,9649,https://www2.census.gov/programs-surveys/popest/tables
geoId/48371,Pecos County,2022,14711,https://www2.census.gov/programs-surveys/popest/tables
geoId/48373,Polk County,2022,53256,https://www2.census.gov/programs-surveys/popest/tables
geoId/48375,Potter County,2022,114911,https://www2.census.gov/programs-surveys/popest/tables
geoId/48377,Presidio County,2022,5954,https://www2.census.gov/programs-surveys/popest/tables
geoId/48379,Rains County,2022,12836,https://www2.census.gov/programs-surveys/popest/tables
geoId/48381,Randall County,2022,146244,https://www2.census.gov/programs-surveys/popest/tables
geoId/48383,Reagan County,2022,3121,https://www2.census.gov/programs-surveys/popest/tables
geoId/48385,Real County,2022,2832,https://www2.census.gov/programs-surveys/popest/tables
geoId/48387,Red River County,2022,11605,https://www2.census.gov/programs-surveys/popest/tables
geoId/48389,Reeves County,2022,11692,https://www2.census.gov/programs-surveys/popest/tables
geoId/48391,Refugio County,2022,6638,https://www2.census.gov/programs-surveys/popest/tables
geoId/48393,Roberts County,2022,812,https://www2.census.gov/programs-surveys/popest/tables
geoId/48395,Robertson County,2022,17130,https://www2.census.gov/programs-surveys/popest/tables
geoId/48397,Rockwall County,2022,123342,https://www2.census.gov/programs-surveys/popest/tables
geoId/48399,Runnels County,2022,9884,https://www2.census.gov/programs-surveys/popest/tables
geoId/48401,Rusk County,2022,52524,https://www2.census.gov/programs-surveys/popest/tables
geoId/48403,Sabine County,2022,10041,https://www2.census.gov/programs-surveys/popest/tables
geoId/48405,San Augustine County,2022,7860,https://www2.census.gov/programs-surveys/popest/tables
geoId/48407,San Jacinto County,2022,28340,https://www2.census.gov/programs-surveys/popest/tables
geoId/48409,San Patricio County,2022,70087,https://www2.census.gov/programs-surveys/popest/tables
geoId/48411,San Saba County,2022,5880,https://www2.census.gov/programs-surveys/popest/tables
geoId/48413,Schleicher County,2022,2359,https://www2.census.gov/programs-surveys/popest/tables
geoId/48415,Scurry County,2022,16269,https://www2.census.gov/programs-surveys/popest/tables
geoId/48417,Shackelford County,2022,3212,https://www2.census.gov/programs-surveys/popest/tables
geoId/48419,Shelby County,2022,24061,https://www2.census.gov/programs-surveys/popest/tables
geoId/48421,Sherman County,2022,2778,https://www2.census.gov/programs-surveys/popest/tables
geoId/48423,Smith County,2022,241995,https://www2.census.gov/programs-surveys/popest/tables
geoId/48425,Somervell County,2022,9797,https://www2.census.gov/programs-surveys/popest/tables
geoId/48427,Starr County,2022,65653,https://www2.census.gov/programs-surveys/popest/tables
geoId/48429,Stephens County,2022,9377,https://www2.census.gov/programs-surveys/popest/tables
geoId/48431,Sterling County,2022,1426,https://www2.census.gov/programs-surveys/popest/tables
geoId/48433,Stonewall County,2022,1218,https://www2.census.gov/programs-surveys/popest/tables
geoId/48435,Sutton County,2022,3232,https://www2.census.gov/programs-surveys/popest/tables
geoId/48437,Swisher County,2022,6959,https://www2.census.gov/programs-surveys/popest/tables
geoId/48439,Tarrant County,2022,2155646,https://www2.census.gov/programs-surveys/popest/tables
geoId/48441,Taylor County,2022,145147,https://www2.census.gov/programs-surveys/popest/tables
geoId/48443,Terrell County,2022,688,https://www2.census.gov/programs-surveys/popest/tables
geoId/48445,Terry County,2022,11444,https://www2.census.gov/programs-surveys/popest/tables
geoId/48447,Throckmorton County,2022,1539,https://www2.census.gov/programs-surveys/popest/tables
geoId/48449,Titus County,2022,31237,https://www2.census.gov/programs-surveys/popest/tables
geoId/48451,Tom Green County,2022,118913,https://www2.census.gov/programs-surveys/popest/tables
geoId/48453,Travis County,2022,1327550,https://www2.census.gov/programs-surveys/popest/tables
geoId/48455,Trinity County,2022,13993,https://www2.census.gov/programs-surveys/popest/tables
geoId/48457,Tyler County,2022,20411,https://www2.census.gov/programs-surveys/popest/tables
geoId/48459,Upshur County,2022,42454,https://www2.census.gov/programs-surveys/popest/tables
geoId/48461,Upton County,2022,3146,https://www2.census.gov/programs-surveys/popest/tables
geoId/48463,Uvalde County,2022,24890,https://www2.census.gov/programs-surveys/popest/tables
geoId/48465,Val Verde County,2022,47617,https://www2.census.gov/programs-surveys/popest/tables
geoId/48467,Van Zandt County,2022,62888,https://www2.census.gov/programs-surveys/popest/tables
geoId/48469,Victoria County,2022,91074,https://www2.census.gov/programs-surveys/popest/tables
geoId/48471,Walker County,2022,79678,https://www2.census.gov/programs-surveys/popest/tables
geoId/48473,Waller County,2022,61852,https://www2.census.gov/programs-surveys/popest/tables
geoId/48475,Ward County,2022,10948,https://www2.census.gov/programs-surveys/popest/tables
geoId/48477,Washington County,2022,36368,https://www2.census.gov/programs-surveys/popest/tables
geoId/48479,Webb County,2022,267619,https://www2.census.gov/programs-surveys/popest/tables
geoId/48481,Wharton County,2022,41740,https://www2.census.gov/programs-surveys/popest/tables
geoId/48483,Wheeler County,2022,4787,https://www2.census.gov/programs-surveys/popest/tables
geoId/48485,Wichita County,2022,130220,https://www2.census.gov/programs-surveys/popest/tables
geoId/48487,Wilbarger County,2022,12535,https://www2.census.gov/programs-surveys/popest/tables
geoId/48489,Willacy County,2022,20254,https://www2.census.gov/programs-surveys/popest/tables
geoId/48491,Williamson County,2022,672273,https://www2.census.gov/programs-surveys/popest/tables
geoId/48493,Wilson County,2022,52754,https://www2.census.gov/programs-surveys/popest/tables
geoId/48495,Winkler County,2022,7300,https://www2.census.gov/programs-surveys/popest/tables
geoId/48497,Wise County,2022,74897,https://www2.census.gov/programs-surveys/popest/tables
geoId/48499,Wood County,2022,46930,https://www2.census.gov/programs-surveys/popest/tables
geoId/48501,Yoakum County,2022,7484,https://www2.census.gov/programs-surveys/popest/tables
geoId/48503,Young County,2022,18012,https://www2.census.gov/programs-surveys/popest/tables
geoId/48505,Zapata County,2022,13838,https://www2.census.gov/programs-surveys/popest/tables
geoId/48507,Zavala County,2022,9384,https://www2.census.gov/programs-surveys/popest/tables
geoId/49001,Beaver County,2022,7317,https://www2.census.gov/programs-surveys/popest/tables
geoId/49003,Box Elder County,2022,61523,https://www2.census.gov/programs-surveys/popest/tables
geoId/49005,Cache County,2022,140145,https://www2.census.gov/programs-surveys/popest/tables
geoId/49007,Carbon County,2022,20540,https://www2.census.gov/programs-surveys/popest/tables
geoId/49009,Daggett County,2022,1015,https://www2.census.gov/programs-surveys/popest/tables
geoId/49011,Davis County,2022,369887,https://www2.census.gov/programs-surveys/popest/tables
geoId/49013,Duchesne County,2022,20142,https://www2.census.gov/programs-surveys/popest/tables
geoId/49015,Emery County,2022,10093,https://www2.census.gov/programs-surveys/popest/tables
geoId/49017,Garfield County,2022,5258,https://www2.census.gov/programs-surveys/popest/tables
geoId/49019,Grand County,2022,9771,https://www2.census.gov/programs-surveys/popest/tables
geoId/49021,Iron County,2022,62508,https://www2.census.gov/programs-surveys/popest/tables
geoId/49023,Juab County,2022,12586,https://www2.census.gov/programs-surveys/popest/tables
geoId/49025,Kane County,2022,8203,https://www2.census.gov/programs-surveys/popest/tables
geoId/49027,Millard County,2022,13343,https://www2.census.gov/programs-surveys/popest/tables
geoId/49029,Morgan County,2022,12837,https://www2.census.gov/programs-surveys/popest/tables
geoId/49031,Piute County,2022,1493,https://www2.census.gov/programs-surveys/popest/tables
geoId/49033,Rich County,2022,2649,https://www2.census.gov/programs-surveys/popest/tables
geoId/49035,Salt Lake County,2022,1186569,https://www2.census.gov/programs-surveys/popest/tables
geoId/49037,San Juan County,2022,14406,https://www2.census.gov/programs-surveys/popest/tables
geoId/49039,Sanpete County,2022,29691,https://www2.census.gov/programs-surveys/popest/tables
geoId/49041,Sevier County,2022,22043,https://www2.census.gov/programs-surveys/popest/tables
geoId/49043,Summit County,2022,43045,https://www2.census.gov/programs-surveys/popest/tables
geoId/49045,Tooele County,2022,79955,https://www2.census.gov/programs-surveys/popest/tables
geoId/49047,Uintah County,2022,37104,https://www2.census.gov/programs-surveys/popest/tables
geoId/49049,Utah County,2022,702692,https://www2.census.gov/programs-surveys/popest/tables
geoId/49051,Wasatch County,2022,36597,https://www2.census.gov/programs-surveys/popest/tables
geoId/49053,Washington County,2022,197730,https://www2.census.gov/programs-surveys/popest/tables
geoId/49055,Wayne County,2022,2634,https://www2.census.gov/programs-surveys/popest/tables
geoId/49057,Weber County,2022,269460,https://www2.census.gov/programs-surveys/popest/tables
geoId/50001,Addison County,2022,37555,https://www2.census.gov/programs-surveys/popest/tables
geoId/50003,Bennington County,2022,37343,https://www2.census.gov/programs-surveys/popest/tables
geoId/50005,Caledonia County,2022,30587,https://www2.census.gov/programs-surveys/popest/tables
geoId/50007,Chittenden County,2022,169357,https://www2.census.gov/programs-surveys/popest/tables
geoId/50009,Essex County,2022,5997,https://www2.census.gov/programs-surveys/popest/tables
geoId/50011,Franklin County,2022,50719,https://www2.census.gov/programs-surveys/popest/tables
geoId/50013,Grand Isle County,2022,7490,https://www2.census.gov/programs-surveys/popest/tables
geoId/50015,Lamoille County,2022,26103,https://www2.census.gov/programs-surveys/popest/tables
geoId/50017,Orange County,2022,29880,https://www2.census.gov/programs-surveys/popest/tables
geoId/50019,Orleans County,2022,27562,https://www2.census.gov/programs-surveys/popest/tables
geoId/50021,Rutland County,2022,60353,https://www2.census.gov/programs-surveys/popest/tables
geoId/50023,Washington County,2022,60115,https://www2.census.gov/programs-surveys/popest/tables
geoId/50025,Windham County,2022,45899,https://www2.census.gov/programs-surveys/popest/tables
geoId/50027,Windsor County,2022,58150,https://www2.census.gov/programs-surveys/popest/tables
geoId/51001,Accomack County,2022,33223,https://www2.census.gov/programs-surveys/popest/tables
geoId/51003,Albemarle County,2022,114845,https://www2.census.gov/programs-surveys/popest/tables
geoId/51005,Alleghany County,2022,14715,https://www2.census.gov/programs-surveys/popest/tables
geoId/51007,Amelia County,2022,13368,https://www2.census.gov/programs-surveys/popest/tables
geoId/51009,Amherst County,2022,31472,https://www2.census.gov/programs-surveys/popest/tables
geoId/51011,Appomattox County,2022,16703,https://www2.census.gov/programs-surveys/popest/tables
geoId/51013,Arlington County,2022,233678,https://www2.census.gov/programs-surveys/popest/tables
geoId/51015,Augusta County,2022,77939,https://www2.census.gov/programs-surveys/popest/tables
geoId/51017,Bath County,2022,4061,https://www2.census.gov/programs-surveys/popest/tables
geoId/51019,Bedford County,2022,80741,https://www2.census.gov/programs-surveys/popest/tables
geoId/51021,Bland County,2022,6138,https://www2.census.gov/programs-surveys/popest/tables
geoId/51023,Botetourt County,2022,34100,https://www2.census.gov/programs-surveys/popest/tables
geoId/51025,Brunswick County,2022,15831,https://www2.census.gov/programs-surveys/popest/tables
geoId/51027,Buchanan County,2022,19383,https://www2.census.gov/programs-surveys/popest/tables
geoId/51029,Buckingham County,2022,16988,https://www2.census.gov/programs-surveys/popest/tables
geoId/51031,Campbell County,2022,55065,https://www2.census.gov/programs-surveys/popest/tables
geoId/51033,Caroline County,2022,31940,https://www2.census.gov/programs-surveys/popest/tables
geoId/51035,Carroll County,2022,29118,https://www2.census.gov/programs-surveys/popest/tables
geoId/51036,Charles City County,2022,6568,https://www2.census.gov/programs-surveys/popest/tables
geoId/51037,Charlotte County,2022,11400,https://www2.census.gov/programs-surveys/popest/tables
geoId/51041,Chesterfield County,2022,378290,https://www2.census.gov/programs-surveys/popest/tables
geoId/51043,Clarke County,2022,15331,https://www2.census.gov/programs-surveys/popest/tables
geoId/51045,Craig County,2022,4858,https://www2.census.gov/programs-surveys/popest/tables
geoId/51047,Culpeper County,2022,54290,https://www2.census.gov/programs-surveys/popest/tables
geoId/51049,Cumberland County,2022,9751,https://www2.census.gov/programs-surveys/popest/tables
geoId/51051,Dickenson County,2022,13733,https://www2.census.gov/programs-surveys/popest/tables
geoId/51053,Dinwiddie County,2022,28099,https://www2.census.gov/programs-surveys/popest/tables
geoId/51057,Essex County,2022,10630,https://www2.census.gov/programs-surveys/popest/tables
geoId/51059,Fairfax County,2022,1139309,https://www2.census.gov/programs-surveys/popest/tables
geoId/51061,Fauquier County,2022,74677,https://www2.census.gov/programs-surveys/popest/tables
geoId/51063,Floyd County,2022,15623,https://www2.census.gov/programs-surveys/popest/tables
geoId/51065,Fluvanna County,2022,28117,https://www2.census.gov/programs-surveys/popest/tables
geoId/51067,Franklin County,2022,55079,https://www2.census.gov/programs-surveys/popest/tables
geoId/51069,Frederick County,2022,94808,https://www2.census.gov/programs-surveys/popest/tables
geoId/51071,Giles County,2022,16432,https://www2.census.gov/programs-surveys/popest/tables
geoId/51073,Gloucester County,2022,39550,https://www2.census.gov/programs-surveys/popest/tables
geoId/51075,Goochland County,2022,26162,https://www2.census.gov/programs-surveys/popest/tables
geoId/51077,Grayson County,2022,15325,https://www2.census.gov/programs-surveys/popest/tables
geoId/51079,Greene County,2022,21015,https://www2.census.gov/programs-surveys/popest/tables
geoId/51081,Greensville County,2022,11204,https://www2.census.gov/programs-surveys/popest/tables
geoId/51083,Halifax County,2022,33620,https://www2.census.gov/programs-surveys/popest/tables
geoId/51085,Hanover County,2022,112860,https://www2.census.gov/programs-surveys/popest/tables
geoId/51087,Henrico County,2022,334553,https://www2.census.gov/programs-surveys/popest/tables
geoId/51089,Henry County,2022,49795,https://www2.census.gov/programs-surveys/popest/tables
geoId/51091,Highland County,2022,2296,https://www2.census.gov/programs-surveys/popest/tables
geoId/51093,Isle of Wight County,2022,40135,https://www2.census.gov/programs-surveys/popest/tables
