placeDcid,placeName,Date:Count_Household_With0AvailableVehicles,Value:Count_Household_With0AvailableVehicles,Source:Count_Household_With0AvailableVehicles,Date:Count_Household_With1AvailableVehicles,Value:Count_Household_With1AvailableVehicles,Source:Count_Household_With1AvailableVehicles,Date:Count_Household_With2AvailableVehicles,Value:Count_Household_With2AvailableVehicles,Source:Count_Household_With2AvailableVehicles,Date:Count_Household_With3AvailableVehicles,Value:Count_Household_With3AvailableVehicles,Source:Count_Household_With3AvailableVehicles
geoId/42121,Venango County,2022,1567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42123,Warren County,2022,1088,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5877,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42125,Washington County,2022,6418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42127,Wayne County,2022,1257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42129,Westmoreland County,2022,10663,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23016,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42131,Wyoming County,2022,581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2910,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42133,York County,2022,10078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/44001,Bristol County,2022,1175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7455,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/44003,Kent County,2022,4348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/44005,Newport County,2022,2635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11961,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13954,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/44007,Providence County,2022,28653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/44009,Washington County,2022,2268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14516,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45001,Abbeville County,2022,629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1877,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45003,Aiken County,2022,3915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,25609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45005,Allendale County,2022,431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45007,Anderson County,2022,4724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29981,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45009,Bamberg County,2022,708,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45011,Barnwell County,2022,964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45013,Beaufort County,2022,2688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45015,Berkeley County,2022,2987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45017,Calhoun County,2022,318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45019,Charleston County,2022,10408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45021,Cherokee County,2022,1288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45023,Chester County,2022,881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45025,Chesterfield County,2022,1586,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45027,Clarendon County,2022,1366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45029,Colleton County,2022,1478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5284,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2781,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45031,Darlington County,2022,2483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45033,Dillon County,2022,1111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45035,Dorchester County,2022,1834,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18243,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,25147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45037,Edgefield County,2022,701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2440,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45039,Fairfield County,2022,578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45041,Florence County,2022,3860,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45043,Georgetown County,2022,1324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45045,Greenville County,2022,10822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,85433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45047,Greenwood County,2022,2292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45049,Hampton County,2022,731,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45051,Horry County,2022,6075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60458,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45053,Jasper County,2022,426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45055,Kershaw County,2022,879,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4839,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45057,Lancaster County,2022,1567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45059,Laurens County,2022,1610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4619,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45061,Lee County,2022,770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1922,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45063,Lexington County,2022,5533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20839,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45065,McCormick County,2022,200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45067,Marion County,2022,1386,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3648,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1358,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45069,Marlboro County,2022,1254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3050,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45071,Newberry County,2022,907,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45073,Oconee County,2022,1816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45075,Orangeburg County,2022,2764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45077,Pickens County,2022,3414,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45079,Richland County,2022,10868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21527,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45081,Saluda County,2022,378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45083,Spartanburg County,2022,5705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22389,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45085,Sumter County,2022,3261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7377,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45087,Union County,2022,1039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45089,Williamsburg County,2022,1700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3743,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45091,York County,2022,4023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46003,Aurora County,2022,19,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46005,Beadle County,2022,519,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46007,Bennett County,2022,91,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46009,Bon Homme County,2022,98,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,475,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46011,Brookings County,2022,772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4817,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46013,Brown County,2022,1011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5947,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46015,Brule County,2022,97,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,406,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46017,Buffalo County,2022,70,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46019,Butte County,2022,157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46021,Campbell County,2022,31,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46023,Charles Mix County,2022,157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46025,Clark County,2022,43,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,284,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46027,Clay County,2022,442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46029,Codington County,2022,668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46031,Corson County,2022,114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,301,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46033,Custer County,2022,27,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,749,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46035,Davison County,2022,647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46037,Day County,2022,94,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46039,Deuel County,2022,38,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,642,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46041,Dewey County,2022,104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,448,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46043,Douglas County,2022,32,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46045,Edmunds County,2022,14,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46047,Fall River County,2022,183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46049,Faulk County,2022,54,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46051,Grant County,2022,162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,664,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1148,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46053,Gregory County,2022,70,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46055,Haakon County,2022,63,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46057,Hamlin County,2022,37,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,854,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
