placeDcid,placeName,Date:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Date:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Value:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Source:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Date:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Value:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Source:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Date:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Value:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Source:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Date:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Walked_WorkCommute_Employed
geoId/48457,Tyler County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5742.09,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4847.625,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,93.825,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48459,Upshur County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15246.987,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13773.057,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,212.901,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48461,Upton County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1210.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1115.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48463,Uvalde County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9081.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7902.698,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,144.915,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48465,Val Verde County,2022,105.655,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19525.044,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17052.717,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,84.524,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,380.358,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48467,Van Zandt County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,22373.413,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19934.487,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,49.774,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,298.644,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48469,Victoria County,2022,123.462,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,37244.37,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,32840.892,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,370.386,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,740.772,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48471,Walker County,2022,28.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,24854.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,22955.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,198.38,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,935.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48473,Waller County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,21514.086,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19123.632,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,48.292,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,386.336,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48475,Ward County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4895.782,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4250.406,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,75.63,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48477,Washington County,2022,32.738,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14060.971,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12505.916,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,622.022,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48479,Webb County,2022,110.657,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,100033.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,87529.687,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1217.227,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1770.512,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48481,Wharton County,2022,35.816,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16564.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14899.456,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17.908,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,393.976,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48483,Wheeler County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2085.211,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1781.165,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,27.228,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48485,Wichita County,2022,186.783,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,52797.328,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,46073.14,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,186.783,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4607.314,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48487,Wilbarger County,2022,43.488,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5044.608,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4289.004,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.436,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,92.412,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48489,Willacy County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7010.137,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6375.017,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,246.109,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48491,Williamson County,2022,642.144,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,246262.224,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,221218.608,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1284.288,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2889.648,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48493,Wilson County,2022,23.328,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,20038.752,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,18242.496,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,23.328,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,116.64,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48495,Winkler County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3227.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3085.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,40.56,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48497,Wise County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,30143.892,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26401.194,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,33.718,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,269.744,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48499,Wood County,2022,50.775,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15147.875,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13150.725,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16.925,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,236.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48501,Yoakum County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3017.706,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2494.026,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,101.463,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48503,Young County,2022,24.405,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7476.065,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6483.595,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,122.025,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48505,Zapata County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4127.396,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3441.053,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,200.767,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/48507,Zavala County,2022,83.076,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3283.308,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3102.708,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,97.524,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49001,Beaver County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2720.7,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2336.779,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.046,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,24.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49003,Box Elder County,2022,26.707,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,23208.383,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,20243.906,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,106.828,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,454.019,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49005,Cache County,2022,861.926,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,53770.922,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,47405.93,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1392.342,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2519.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49007,Carbon County,2022,24.201,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7300.635,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6405.198,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,32.268,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,169.407,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49009,Daggett County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,206.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,171.008,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,29.952,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49011,Davis County,2022,534.723,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,146870.584,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,132611.304,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2317.133,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2138.892,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49013,Duchesne County,2022,39.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6811.87,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6185.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7.93,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,198.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49015,Emery County,2022,11.865,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3622.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3179.82,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3.955,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,47.46,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49017,Garfield County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1893.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1508.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,225.137,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49019,Grand County,2022,246.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4603.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4104.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,158.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49021,Iron County,2022,79.992,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,23037.696,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,20211.312,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26.664,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,613.272,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49023,Juab County,2022,43.296,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4708.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4091.472,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16.236,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,135.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49025,Kane County,2022,27.376,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2809.462,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2515.17,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,65.018,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49027,Millard County,2022,52.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4639.01,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4042.79,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.23,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,130.75,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49029,Morgan County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4561.704,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4011.336,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,84.672,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49031,Piute County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,417.81,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,389.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13.11,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49033,Rich County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,778.848,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,699.792,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8.784,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26.352,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49035,Salt Lake County,2022,3716.796,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,487519.742,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,424953.676,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15486.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11769.854,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49037,San Juan County,2022,5.156,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4289.792,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3867,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,41.248,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,376.388,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49039,Sanpete County,2022,60.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10290.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8641.848,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,48.144,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,565.692,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49041,Sevier County,2022,9.17,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7977.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7106.75,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9.17,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,201.74,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49043,Summit County,2022,90.784,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16658.864,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14979.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,544.704,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,340.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49045,Tooele County,2022,36.512,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,31217.76,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25996.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,438.144,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,620.704,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49047,Uintah County,2022,128.844,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12769.872,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11094.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,57.264,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,357.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49049,Utah County,2022,1922.97,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,250947.585,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,219539.075,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5768.91,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10255.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49051,Wasatch County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13643.14,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11880.548,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,33.896,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,254.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49053,Washington County,2022,309.836,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,64523.347,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,57242.201,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,309.836,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1006.967,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49055,Wayne County,2022,7.626,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,860.467,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,753.703,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,105.493,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/49057,Weber County,2022,395.484,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,109812.724,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,97025.408,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1845.592,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1581.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50001,Addison County,2022,77.364,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15027.957,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13616.064,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,77.364,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1199.142,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50003,Bennington County,2022,52.383,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13933.878,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12676.686,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,34.922,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,698.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50005,Caledonia County,2022,30.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12537.582,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11288.394,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,30.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,533.19,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50007,Chittenden County,2022,1965.138,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,69060.564,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,61387.168,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1777.982,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6082.57,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50009,Essex County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2252.948,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2014.31,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.132,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,112.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/50011,Franklin County,2022,25.233,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,22028.409,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19303.245,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,50.466,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,378.495,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
